,rowID,등록일,구분,확진자,확진률,치명률,사망자,사망률,수정일
57,5717,2020-12-28,20-29,9358,16.22,0,0,0.00,null
58,5716,2020-12-28,30-39,7340,12.73,0.04,3,0.37,null
59,5715,2020-12-28,40-49,8153,14.13,0.09,7,0.85,null
60,5714,2020-12-28,50-59,10820,18.76,0.28,30,3.66,null
61,5713,2020-12-28,60-69,9068,15.72,1.06,96,11.72,null
62,5712,2020-12-28,70-79,4534,7.86,5.27,239,29.18,null
63,5711,2020-12-28,80 이상,2851,4.94,15.57,444,54.21,null
64,5710,2020-12-28,여성,29714,51.52,1.36,403,49.21,null
65,5709,2020-12-28,남성,27966,48.48,1.49,416,50.79,null
66,5697,2020-12-27,0-9,1927,3.39,0,0,0.00,null
67,5696,2020-12-27,10-19,3544,6.23,0,0,0.00,null
68,5695,2020-12-27,20-29,9281,16.32,0,0,0.00,null
69,5694,2020-12-27,30-39,7226,12.71,0.04,3,0.37,null
70,5693,2020-12-27,40-49,8033,14.12,0.09,7,0.87,null
71,5692,2020-12-27,50-59,10648,18.72,0.28,30,3.71,null
72,5691,2020-12-27,60-69,8939,15.72,1.05,94,11.63,null
73,5690,2020-12-27,70-79,4472,7.86,5.28,236,29.21,null
74,5689,2020-12-27,80 이상,2802,4.93,15.63,438,54.21,null
75,5688,2020-12-27,여성,29301,51.52,1.35,397,49.13,null
76,5687,2020-12-27,남성,27571,48.48,1.49,411,50.87,null
77,5675,2020-12-26,0-9,1891,3.38,0,0,0.00,null
78,5674,2020-12-26,10-19,3483,6.23,0,0,0.00,null
79,5673,2020-12-26,20-29,9170,16.4,0,0,0.00,null
80,5672,2020-12-26,30-39,7095,12.69,0.04,3,0.38,null
81,5671,2020-12-26,40-49,7874,14.09,0.09,7,0.88,null
82,5670,2020-12-26,50-59,10457,18.71,0.29,30,3.78,null
83,5669,2020-12-26,60-69,8760,15.67,1.05,92,11.60,null
84,5668,2020-12-26,70-79,4411,7.89,5.3,234,29.51,null
85,5667,2020-12-26,80 이상,2761,4.94,15.47,427,53.85,null
86,5666,2020-12-26,여성,28802,51.52,1.35,389,49.05,null
87,5665,2020-12-26,남성,27100,48.48,1.49,404,50.95,null
88,5653,2020-12-25,0-9,1844,3.37,0,0,0.00,null
89,5652,2020-12-25,10-19,3403,6.21,0,0,0.00,null
90,5651,2020-12-25,20-29,9042,16.51,0,0,0.00,null
91,5650,2020-12-25,30-39,6948,12.69,0.04,3,0.39,null
92,5649,2020-12-25,40-49,7695,14.05,0.09,7,0.91,null
93,5648,2020-12-25,50-59,10248,18.71,0.29,30,3.88,null
94,5647,2020-12-25,60-69,8589,15.68,1.05,90,11.64,null
95,5646,2020-12-25,70-79,4321,7.89,5.25,227,29.37,null
96,5645,2020-12-25,80 이상,2680,4.89,15.52,416,53.82,null
97,5644,2020-12-25,여성,28235,51.55,1.36,383,49.55,null
98,5643,2020-12-25,남성,26535,48.45,1.47,390,50.45,null
99,5631,2020-12-24,0-9,1797,3.36,0,0,0.00,null
100,5630,2020-12-24,10-19,3337,6.23,0,0,0.00,null
101,5629,2020-12-24,20-29,8886,16.6,0,0,0.00,null
102,5628,2020-12-24,30-39,6778,12.66,0.04,3,0.40,null
103,5627,2020-12-24,40-49,7499,14.01,0.08,6,0.79,null
104,5626,2020-12-24,50-59,10010,18.7,0.29,29,3.84,null
105,5625,2020-12-24,60-69,8375,15.64,1.07,90,11.90,null
106,5624,2020-12-24,70-79,4235,7.91,5.29,224,29.63,null
107,5623,2020-12-24,80 이상,2616,4.89,15.44,404,53.44,null
108,5622,2020-12-24,여성,27768,51.87,1.35,376,49.74,null
109,5621,2020-12-24,남성,25765,48.13,1.47,380,50.26,null
110,5587,2020-12-22,0-9,1715,3.33,0,0,0.00,null
111,5586,2020-12-22,10-19,3206,6.23,0,0,0.00,null
112,5585,2020-12-22,20-29,8657,16.82,0,0,0.00,null
113,5584,2020-12-22,30-39,6518,12.67,0.06,4,0.55,null
114,5583,2020-12-22,40-49,7223,14.04,0.08,6,0.83,null
115,5582,2020-12-22,50-59,9582,18.62,0.3,29,4.02,null
116,5581,2020-12-22,60-69,8015,15.58,1.1,88,12.19,null
117,5580,2020-12-22,70-79,4065,7.9,5.19,211,29.22,null
118,5579,2020-12-22,80 이상,2479,4.82,15.49,384,53.19,null
119,5578,2020-12-22,여성,26708,51.9,1.34,357,49.45,null
120,5577,2020-12-22,남성,24752,48.1,1.47,365,50.55,null
121,5565,2020-12-21,0-9,1684,3.33,0,0,0.00,null
122,5564,2020-12-21,10-19,3150,6.23,0,0,0.00,null
123,5563,2020-12-21,20-29,8552,16.9,0,0,0.00,null
124,5562,2020-12-21,30-39,6414,12.68,0.05,3,0.43,null
125,5561,2020-12-21,40-49,7099,14.03,0.08,6,0.86,null
126,5560,2020-12-21,50-59,9402,18.58,0.31,29,4.15,null
127,5559,2020-12-21,60-69,7883,15.58,1.07,84,12.03,null
128,5558,2020-12-21,70-79,3979,7.87,5.13,204,29.23,null
129,5557,2020-12-21,80 이상,2428,4.8,15.32,372,53.30,null
130,5556,2020-12-21,여성,26262,51.91,1.29,340,48.71,null
131,5555,2020-12-21,남성,24329,48.09,1.47,358,51.29,null
132,5543,2020-12-20,0-9,1638,3.3,0,0,0.00,null
133,5542,2020-12-20,10-19,3105,6.25,0,0,0.00,null
134,5541,2020-12-20,20-29,8455,17.02,0,0,0.00,null
135,5540,2020-12-20,30-39,6297,12.68,0.03,2,0.30,null
136,5539,2020-12-20,40-49,6975,14.04,0.09,6,0.89,null
137,5538,2020-12-20,50-59,9207,18.54,0.3,28,4.15,null
138,5537,2020-12-20,60-69,7722,15.55,1.05,81,12.02,null
139,5536,2020-12-20,70-79,3892,7.84,5.14,200,29.67,null
140,5535,2020-12-20,80 이상,2374,4.78,15.04,357,52.97,null
141,5534,2020-12-20,여성,25797,51.94,1.28,329,48.81,null
142,5533,2020-12-20,남성,23868,48.06,1.45,345,51.19,null
143,5532,2020-12-19,0-9,1591,3.28,0,0,0.00,null
144,5531,2020-12-19,10-19,3035,6.25,0,0,0.00,null
145,5530,2020-12-19,20-29,8318,17.13,0,0,0.00,null
146,5529,2020-12-19,30-39,6155,12.67,0.03,2,0.30,null
147,5528,2020-12-19,40-49,6823,14.05,0.09,6,0.91,null
148,5527,2020-12-19,50-59,8974,18.48,0.31,28,4.25,null
149,5526,2020-12-19,60-69,7534,15.51,1.02,77,11.68,null
150,5525,2020-12-19,70-79,3813,7.85,5.22,199,30.20,null
151,5524,2020-12-19,80 이상,2327,4.79,14.91,347,52.66,null
152,5523,2020-12-19,여성,25325,52.14,1.26,320,48.56,null
153,5522,2020-12-19,남성,23245,47.86,1.46,339,51.44,null
154,5499,2020-12-18,0-9,1558,3.28,0,0,0.00,null
155,5498,2020-12-18,10-19,2969,6.25,0,0,0.00,null
156,5497,2020-12-18,20-29,8183,17.22,0,0,0.00,null
157,5496,2020-12-18,30-39,6044,12.72,0.03,2,0.31,null
158,5495,2020-12-18,40-49,6669,14.04,0.09,6,0.93,null
159,5494,2020-12-18,50-59,8754,18.42,0.3,26,4.03,null
160,5493,2020-12-18,60-69,7358,15.49,1.05,77,11.94,null
161,5492,2020-12-18,70-79,3730,7.85,5.28,197,30.54,null
162,5491,2020-12-18,80 이상,2250,4.74,14.98,337,52.25,null
163,5490,2020-12-18,여성,24744,52.08,1.25,309,47.91,null
164,5489,2020-12-18,남성,22771,47.92,1.48,336,52.09,null
165,5477,2020-12-17,0-9,1518,3.27,0,0,0.00,null
166,5476,2020-12-17,10-19,2903,6.25,0,0,0.00,null
167,5475,2020-12-17,20-29,8060,17.35,0,0,0.00,null
168,5474,2020-12-17,30-39,5912,12.73,0.03,2,0.32,null
169,5473,2020-12-17,40-49,6535,14.07,0.09,6,0.95,null
170,5472,2020-12-17,50-59,8529,18.36,0.3,26,4.10,null
171,5471,2020-12-17,60-69,7172,15.44,1.07,77,12.15,null
172,5470,2020-12-17,70-79,3640,7.84,5.33,194,30.60,null
173,5469,2020-12-17,80 이상,2184,4.7,15.06,329,51.89,null
174,5468,2020-12-17,여성,24166,52.02,1.25,303,47.79,null
175,5467,2020-12-17,남성,22287,47.98,1.49,331,52.21,null
176,5455,2020-12-16,0-9,1462,3.22,0,0,0.00,null
177,5454,2020-12-16,10-19,2849,6.27,0,0,0.00,null
178,5453,2020-12-16,20-29,7953,17.5,0,0,0.00,null
179,5452,2020-12-16,30-39,5790,12.74,0.03,2,0.33,null
180,5451,2020-12-16,40-49,6394,14.07,0.09,6,0.98,null
181,5450,2020-12-16,50-59,8315,18.3,0.3,25,4.08,null
182,5449,2020-12-16,60-69,6999,15.4,1.06,74,12.09,null
183,5448,2020-12-16,70-79,3555,7.82,5.34,190,31.05,null
184,5447,2020-12-16,80 이상,2125,4.68,14.82,315,51.47,null
185,5446,2020-12-16,여성,23628,52,1.25,295,48.20,null
186,5445,2020-12-16,남성,21814,48,1.45,317,51.80,null
187,5433,2020-12-15,0-9,1417,3.19,0,0,0.00,null
188,5432,2020-12-15,10-19,2780,6.27,0,0,0.00,null
189,5431,2020-12-15,20-29,7800,17.58,0,0,0.00,null
190,5430,2020-12-15,30-39,5686,12.82,0.04,2,0.33,null
191,5429,2020-12-15,40-49,6252,14.09,0.08,5,0.83,null
192,5428,2020-12-15,50-59,8100,18.26,0.31,25,4.17,null
193,5427,2020-12-15,60-69,6808,15.35,1.09,74,12.33,null
194,5426,2020-12-15,70-79,3464,7.81,5.34,185,30.83,null
195,5425,2020-12-15,80 이상,2057,4.64,15.02,309,51.50,null
196,5424,2020-12-15,여성,23106,52.08,1.26,292,48.67,null
197,5423,2020-12-15,남성,21258,47.92,1.45,308,51.33,null
198,5411,2020-12-14,0-9,1377,3.17,0,0,0.00,null
199,5410,2020-12-14,10-19,2726,6.27,0,0,0.00,null
200,5409,2020-12-14,20-29,7700,17.71,0,0,0.00,null
201,5408,2020-12-14,30-39,5573,12.82,0.04,2,0.34,null
202,5407,2020-12-14,40-49,6127,14.09,0.08,5,0.85,null
203,5406,2020-12-14,50-59,7949,18.28,0.31,25,4.26,null
204,5405,2020-12-14,60-69,6676,15.35,1.08,72,12.27,null
205,5404,2020-12-14,70-79,3385,7.78,5.41,183,31.18,null
206,5403,2020-12-14,80 이상,1971,4.53,15.22,300,51.11,null
207,5402,2020-12-14,여성,22641,52.07,1.26,285,48.55,null
208,5401,2020-12-14,남성,20843,47.93,1.45,302,51.45,null
209,5389,2020-12-13,0-9,1346,3.15,0,0,0.00,null
210,5388,2020-12-13,10-19,2672,6.25,0,0,0.00,null
211,5387,2020-12-13,20-29,7602,17.78,0,0,0.00,null
212,5386,2020-12-13,30-39,5500,12.86,0.04,2,0.34,null
213,5385,2020-12-13,40-49,6006,14.04,0.08,5,0.86,null
214,5384,2020-12-13,50-59,7811,18.26,0.32,25,4.31,null
215,5383,2020-12-13,60-69,6568,15.36,1.07,70,12.07,null
216,5382,2020-12-13,70-79,3336,7.8,5.4,180,31.03,null
217,5381,2020-12-13,80 이상,1925,4.5,15.48,298,51.38,null
218,5380,2020-12-13,여성,22253,52.03,1.27,283,48.79,null
219,5379,2020-12-13,남성,20513,47.97,1.45,297,51.21,null
220,5367,2020-12-12,0-9,1310,3.14,0,0,0.00,null
221,5366,2020-12-12,10-19,2598,6.22,0,0,0.00,null
222,5365,2020-12-12,20-29,7492,17.95,0,0,0.00,null
223,5364,2020-12-12,30-39,5391,12.92,0.04,2,0.35,null
224,5363,2020-12-12,40-49,5856,14.03,0.09,5,0.87,null
225,5362,2020-12-12,50-59,7619,18.26,0.33,25,4.33,null
226,5361,2020-12-12,60-69,6385,15.3,1.06,68,11.76,null
227,5360,2020-12-12,70-79,3231,7.74,5.57,180,31.14,null
228,5359,2020-12-12,80 이상,1854,4.44,16.07,298,51.56,null
229,5358,2020-12-12,여성,21707,52.01,1.3,283,48.96,null
230,5357,2020-12-12,남성,20029,47.99,1.47,295,51.04,null
231,5345,2020-12-11,0-9,1258,3.08,0,0,0.00,null
232,5344,2020-12-11,10-19,2512,6.16,0,0,0.00,null
233,5343,2020-12-11,20-29,7395,18.13,0,0,0.00,null
234,5342,2020-12-11,30-39,5277,12.94,0.04,2,0.35,null
235,5341,2020-12-11,40-49,5714,14.01,0.09,5,0.87,null
236,5340,2020-12-11,50-59,7445,18.25,0.34,25,4.37,null
237,5339,2020-12-11,60-69,6237,15.29,1.09,68,11.89,null
238,5338,2020-12-11,70-79,3162,7.75,5.63,178,31.12,null
239,5337,2020-12-11,80 이상,1786,4.38,16.46,294,51.40,null
240,5336,2020-12-11,여성,21193,51.96,1.32,280,48.95,null
241,5335,2020-12-11,남성,19593,48.04,1.49,292,51.05,null
242,5323,2020-12-10,0-9,1223,3.05,0,0,0.00,null
243,5322,2020-12-10,10-19,2466,6.15,0,0,0.00,null
244,5321,2020-12-10,20-29,7310,18.23,0,0,0.00,null
245,5320,2020-12-10,30-39,5196,12.96,0.04,2,0.35,null
246,5319,2020-12-10,40-49,5615,14,0.09,5,0.89,null
247,5318,2020-12-10,50-59,7320,18.26,0.34,25,4.43,null
248,5317,2020-12-10,60-69,6137,15.31,1.06,65,11.52,null
249,5316,2020-12-10,70-79,3100,7.73,5.71,177,31.38,null
250,5315,2020-12-10,80 이상,1731,4.32,16.75,290,51.42,null
251,5314,2020-12-10,여성,20841,51.98,1.32,275,48.76,null
252,5313,2020-12-10,남성,19257,48.02,1.5,289,51.24,null
253,5301,2020-12-09,0-9,1186,3.01,0,0,0.00,null
254,5300,2020-12-09,10-19,2416,6.13,0,0,0.00,null
255,5299,2020-12-09,20-29,7230,18.34,0,0,0.00,null
256,5298,2020-12-09,30-39,5087,12.9,0.04,2,0.36,null
257,5297,2020-12-09,40-49,5524,14.01,0.09,5,0.90,null
258,5296,2020-12-09,50-59,7214,18.29,0.35,25,4.50,null
259,5295,2020-12-09,60-69,6024,15.28,1.08,65,11.69,null
260,5294,2020-12-09,70-79,3050,7.73,5.74,175,31.47,null
261,5293,2020-12-09,80 이상,1701,4.31,16.7,284,51.08,null
262,5292,2020-12-09,여성,20518,52.03,1.31,269,48.38,null
263,5291,2020-12-09,남성,18914,47.97,1.52,287,51.62,null
264,5268,2020-12-08,0-9,1162,3,0,0,0.00,null
265,5267,2020-12-08,10-19,2373,6.12,0,0,0.00,null
266,5266,2020-12-08,20-29,7167,18.49,0,0,0.00,null
267,5265,2020-12-08,30-39,4992,12.88,0.04,2,0.36,null
268,5264,2020-12-08,40-49,5428,14.01,0.09,5,0.91,null
269,5263,2020-12-08,50-59,7089,18.29,0.35,25,4.53,null
270,5262,2020-12-08,60-69,5899,15.22,1.08,64,11.59,null
271,5261,2020-12-08,70-79,2976,7.68,5.85,174,31.52,null
272,5260,2020-12-08,80 이상,1669,4.31,16.9,282,51.09,null
273,5259,2020-12-08,여성,20176,52.06,1.32,267,48.37,null
274,5258,2020-12-08,남성,18579,47.94,1.53,285,51.63,null
275,5246,2020-12-07,0-9,1142,2.99,0,0,0.00,null
276,5245,2020-12-07,10-19,2340,6.13,0,0,0.00,null
277,5244,2020-12-07,20-29,7093,18.59,0,0,0.00,null
278,5243,2020-12-07,30-39,4917,12.88,0.04,2,0.36,null
279,5242,2020-12-07,40-49,5346,14.01,0.09,5,0.91,null
280,5241,2020-12-07,50-59,6980,18.29,0.34,24,4.37,null
281,5240,2020-12-07,60-69,5808,15.22,1.1,64,11.66,null
282,5239,2020-12-07,70-79,2919,7.65,5.96,174,31.69,null
283,5238,2020-12-07,80 이상,1616,4.23,17.33,280,51.00,null
284,5237,2020-12-07,여성,19856,52.03,1.33,265,48.27,null
285,5236,2020-12-07,남성,18305,47.97,1.55,284,51.73,null
286,5235,2020-12-06,0-9,1128,3,0,0,0.00,null
287,5234,2020-12-06,10-19,2309,6.15,0,0,0.00,null
288,5233,2020-12-06,20-29,7009,18.67,0,0,0.00,null
289,5232,2020-12-06,30-39,4842,12.9,0.04,2,0.37,null
290,5231,2020-12-06,40-49,5272,14.04,0.09,5,0.92,null
291,5230,2020-12-06,50-59,6841,18.22,0.35,24,4.40,null
292,5229,2020-12-06,60-69,5709,15.21,1.12,64,11.74,null
293,5228,2020-12-06,70-79,2860,7.62,6.05,173,31.74,null
294,5227,2020-12-06,80 이상,1576,4.2,17.58,277,50.83,null
295,5226,2020-12-06,여성,19539,52.04,1.35,263,48.26,null
296,5225,2020-12-06,남성,18007,47.96,1.57,282,51.74,null
297,5202,2020-12-05,0-9,1106,3,0,0,0.00,null
298,5201,2020-12-05,10-19,2279,6.17,0,0,0.00,null
299,5200,2020-12-05,20-29,6937,18.79,0,0,0.00,null
300,5199,2020-12-05,30-39,4752,12.87,0.04,2,0.37,null
301,5198,2020-12-05,40-49,5199,14.08,0.1,5,0.93,null
302,5197,2020-12-05,50-59,6718,18.2,0.36,24,4.44,null
303,5196,2020-12-05,60-69,5598,15.16,1.14,64,11.85,null
304,5195,2020-12-05,70-79,2792,7.56,6.2,173,32.04,null
305,5194,2020-12-05,80 이상,1534,4.16,17.73,272,50.37,null
306,5193,2020-12-05,여성,19247,52.14,1.35,260,48.15,null
307,5192,2020-12-05,남성,17668,47.86,1.58,280,51.85,null
308,5180,2020-12-04,0-9,1083,2.98,0,0,0.00,null
309,5179,2020-12-04,10-19,2227,6.13,0,0,0.00,null
310,5178,2020-12-04,20-29,6837,18.82,0,0,0.00,null
311,5177,2020-12-04,30-39,4686,12.9,0.04,2,0.37,null
312,5176,2020-12-04,40-49,5121,14.1,0.1,5,0.93,null
313,5175,2020-12-04,50-59,6625,18.23,0.36,24,4.48,null
314,5174,2020-12-04,60-69,5508,15.16,1.16,64,11.94,null
315,5173,2020-12-04,70-79,2742,7.55,6.31,173,32.28,null
316,5172,2020-12-04,80 이상,1503,4.14,17.83,268,50.00,null
317,5171,2020-12-04,여성,18952,52.16,1.36,257,47.95,null
318,5170,2020-12-04,남성,17380,47.84,1.61,279,52.05,null
319,5158,2020-12-03,0-9,1058,2.96,0,0,0.00,null
320,5157,2020-12-03,10-19,2181,6.11,0,0,0.00,null
321,5156,2020-12-03,20-29,6737,18.87,0,0,0.00,null
322,5155,2020-12-03,30-39,4604,12.9,0.04,2,0.38,null
323,5154,2020-12-03,40-49,5032,14.09,0.1,5,0.95,null
324,5153,2020-12-03,50-59,6506,18.22,0.37,24,4.54,null
325,5152,2020-12-03,60-69,5415,15.17,1.18,64,12.10,null
326,5151,2020-12-03,70-79,2699,7.56,6.34,171,32.33,null
327,5150,2020-12-03,80 이상,1471,4.12,17.88,263,49.72,null
328,5149,2020-12-03,여성,18611,52.13,1.36,253,47.83,null
329,5148,2020-12-03,남성,17092,47.87,1.61,276,52.17,null
330,5136,2020-12-02,0-9,1027,2.92,0,0,0.00,null
331,5135,2020-12-02,10-19,2140,6.09,0,0,0.00,null
332,5134,2020-12-02,20-29,6633,18.86,0,0,0.00,null
333,5133,2020-12-02,30-39,4536,12.9,0.04,2,0.38,null
334,5132,2020-12-02,40-49,4939,14.05,0.08,4,0.76,null
335,5131,2020-12-02,50-59,6411,18.23,0.37,24,4.56,null
336,5130,2020-12-02,60-69,5340,15.19,1.2,64,12.17,null
337,5129,2020-12-02,70-79,2672,7.6,6.32,169,32.13,null
338,5128,2020-12-02,80 이상,1465,4.17,17.95,263,50.00,null
339,5127,2020-12-02,여성,18344,52.17,1.37,251,47.72,null
340,5126,2020-12-02,남성,16819,47.83,1.64,275,52.28,null
341,5114,2020-12-01,0-9,1008,2.91,0,0,0.00,null
342,5113,2020-12-01,10-19,2097,6.05,0,0,0.00,null
343,5112,2020-12-01,20-29,6548,18.9,0,0,0.00,null
344,5111,2020-12-01,30-39,4447,12.83,0.04,2,0.38,null
345,5110,2020-12-01,40-49,4860,14.03,0.08,4,0.76,null
346,5109,2020-12-01,50-59,6312,18.22,0.38,24,4.56,null
347,5108,2020-12-01,60-69,5283,15.25,1.21,64,12.17,null
348,5107,2020-12-01,70-79,2649,7.64,6.38,169,32.13,null
349,5106,2020-12-01,80 이상,1448,4.18,18.16,263,50.00,null
350,5105,2020-12-01,여성,18095,52.22,1.39,251,47.72,null
351,5104,2020-12-01,남성,16557,47.78,1.66,275,52.28,null
352,5092,2020-11-30,0-9,993,2.9,0,0,0.00,null
353,5091,2020-11-30,10-19,2050,5.99,0,0,0.00,null
354,5090,2020-11-30,20-29,6466,18.91,0,0,0.00,null
355,5089,2020-11-30,30-39,4381,12.81,0.05,2,0.38,null
356,5088,2020-11-30,40-49,4797,14.03,0.08,4,0.76,null
357,5087,2020-11-30,50-59,6218,18.18,0.39,24,4.56,null
358,5086,2020-11-30,60-69,5240,15.32,1.22,64,12.17,null
359,5085,2020-11-30,70-79,2622,7.67,6.45,169,32.13,null
360,5084,2020-11-30,80 이상,1434,4.19,18.34,263,50.00,null
361,5083,2020-11-30,여성,17878,52.27,1.4,251,47.72,null
362,5082,2020-11-30,남성,16323,47.73,1.68,275,52.28,null
363,5070,2020-11-29,0-9,977,2.89,0,0,0.00,null
364,5069,2020-11-29,10-19,1996,5.9,0,0,0.00,null
365,5068,2020-11-29,20-29,6412,18.96,0,0,0.00,null
366,5067,2020-11-29,30-39,4349,12.86,0.05,2,0.38,null
367,5066,2020-11-29,40-49,4759,14.07,0.08,4,0.76,null
368,5065,2020-11-29,50-59,6142,18.16,0.39,24,4.59,null
369,5064,2020-11-29,60-69,5183,15.32,1.22,63,12.05,null
370,5063,2020-11-29,70-79,2598,7.68,6.47,168,32.12,null
371,5062,2020-11-29,80 이상,1408,4.16,18.61,262,50.10,null
372,5061,2020-11-29,여성,17657,52.2,1.41,249,47.61,null
373,5060,2020-11-29,남성,16167,47.8,1.69,274,52.39,null
374,5048,2020-11-28,0-9,959,2.87,0,0,0.00,null
375,5047,2020-11-28,10-19,1959,5.87,0,0,0.00,null
376,5046,2020-11-28,20-29,6319,18.93,0,0,0.00,null
377,5045,2020-11-28,30-39,4284,12.84,0.05,2,0.38,null
378,5044,2020-11-28,40-49,4690,14.05,0.09,4,0.77,null
379,5043,2020-11-28,50-59,6060,18.16,0.4,24,4.60,null
380,5042,2020-11-28,60-69,5137,15.39,1.23,63,12.07,null
381,5041,2020-11-28,70-79,2572,7.71,6.49,167,31.99,null
382,5040,2020-11-28,80 이상,1395,4.18,18.78,262,50.19,null
383,5039,2020-11-28,여성,17441,52.26,1.43,249,47.70,null
384,5038,2020-11-28,남성,15934,47.74,1.71,273,52.30,null
385,5026,2020-11-27,0-9,946,2.88,0,0,0.00,null
386,5025,2020-11-27,10-19,1922,5.84,0,0,0.00,null
387,5024,2020-11-27,20-29,6251,19.01,0,0,0.00,null
388,5023,2020-11-27,30-39,4212,12.81,0.05,2,0.39,null
389,5022,2020-11-27,40-49,4598,13.98,0.09,4,0.78,null
390,5021,2020-11-27,50-59,5982,18.19,0.4,24,4.65,null
391,5020,2020-11-27,60-69,5055,15.37,1.23,62,12.02,null
392,5019,2020-11-27,70-79,2542,7.73,6.57,167,32.36,null
393,5018,2020-11-27,80 이상,1379,4.19,18.64,257,49.81,null
394,5017,2020-11-27,여성,17199,52.3,1.42,245,47.48,null
395,5016,2020-11-27,남성,15688,47.7,1.73,271,52.52,null
396,5004,2020-11-26,0-9,925,2.86,0,0,0.00,null
397,5003,2020-11-26,10-19,1882,5.82,0,0,0.00,null
398,5002,2020-11-26,20-29,6165,19.08,0,0,0.00,null
399,5001,2020-11-26,30-39,4127,12.77,0.05,2,0.39,null
400,5000,2020-11-26,40-49,4499,13.92,0.09,4,0.78,null
401,4999,2020-11-26,50-59,5865,18.15,0.41,24,4.66,null
402,4998,2020-11-26,60-69,4987,15.43,1.24,62,12.04,null
403,4997,2020-11-26,70-79,2515,7.78,6.64,167,32.43,null
404,4996,2020-11-26,80 이상,1353,4.19,18.92,256,49.71,null
